11/21/2015	37	47	50	52	57	21
11/18/2015	17	40	41	46	69	6
11/14/2015	14	22	37	45	66	5
11/11/2015	4	26	32	55	64	18
11/07/2015	7	16	25	50	53	15
11/04/2015	2	12	17	20	65	17
10/31/2015	9	20	25	47	68	7
10/28/2015	4	54	56	62	63	10
10/24/2015	20	31	56	60	64	2
10/21/2015	30	32	42	56	57	11
10/17/2015	48	49	57	62	69	19
10/14/2015	15	20	29	31	40	1
10/10/2015	12	27	29	43	68	1
10/07/2015	18	30	40	48	52	9
